codigo,nombre_cliente,pais,grupo,nombre_grupo,email
430300965,GARVI OPTICA**CLARAVISION**,ES,081,CLARAVISION,info@opticasgarvi.com
430411282,TORRES OPTICO,ES,999,INDEPENDIENTES,opticasalvaro@hotmail.com
430285025,SOLOPTICAL DELITE,ES,052,SOLOPTICAL,e.deleite@soloptical.com
430283538,1240 - MORATALAZ GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_MORATALAZ@GENERAL-OPTICA.ES
430170140,ROSES 5 EMPURIABRAVA**MULTIOPTICAS**,ES,018,MULTIOPTICAS,empuriabrava@multiopticasroses.com
430461567,EL SALER**SOLOPTICAL**,ES,052,SOLOPTICAL,e.elsaler@soloptical.com
430461212,LLUIS ALCANYIS FUNDACIO (OPTOMETRIA),ES,401,UNIVERSIDADES,optometria@uv.es
430083142,BOTET PIRO CARLOS DR**OPTIGRUP**,ES,022,OPTIGRUP,opticabotet@gmail.com
430150659,CADARPE (FERROL CRTA CASTILLA)**MULTIOPTICAS**,ES,018,MULTIOPTICAS,americana15@multiopticas.com
430250032,BORRAS OPTICA**NATURAL OPTICS**,ES,019,NOG,borrasoptics@gmail.com
430480404,ARTEAGA CENTRO OPTICO**UGO**,ES,026,NOG UGO,arteagaoptika@gmail.com
430290640,5570 - RONDA GENERAL OPTICA,ES,069,GENERAL OPTICA FRANQ,FRQ_RONDA@GENERAL-OPTICA.ES
430460243,AB OPTICOS **ZAS VISION**,ES,029,ZAS VISION-COPTIVAL,cgutierrez@zasvision.com
430031079,DEL MAR OPTICA**MIOPTICO**,ES,167,MIOPTICO GRUPO,opticadelmar2@gmail.com
430083437,TOSCANA OPTICA BARCELONA**CL**,ES,999,INDEPENDIENTES,barcelona@opticatoscana.com
430140424,SINTOP CENTRO OPTICO**KIMERVISION**,ES,173,KIMERVISION,sintoptalleroptico@gmail.com
430290907,MORENO PRIETO DR,ES,999,INDEPENDIENTES,consulta789@gmail.com
430500003,MOLA OPTICA,ES,999,INDEPENDIENTES,molasanignacio@gmail.com
430110078,VER & OIR OPTICA (JEREZ)**VISTALIA**,ES,166,VISTALIA,jmlopez2@cnoo.es
430180431,VIDAVISION OPTICA**CIONE 163700**CL**,ES,120,CIONE ESPAÑA,optica.vidavision@gmail.com
430250162,SOLA OPTICA (TARREGA) **CIONE**CL**,ES,120,CIONE ESPAÑA,opticasola@opticasola.com
430410680,SAN JOSE,ES,999,INDEPENDIENTES,jfe759@hotmail.com
430020209,PEREZ SETIEN DIONISIO GUARD,ES,104,OPTICAS ASOCIADAS 10,pedidos@perezsetien.com
430060300,HURTADO**VISTAOPTICA FRANQ**,ES,070,VISTA OPTICA FRANQUI,opticobadajoz@gmail.com
430083225,BOFILL BASSONS**FEDEROPTICOS 9151**,ES,011,FEDEROPTICOS,elena@bofillbassons.com
430250217,ALCARRAS CENTRO OPTICO**CLARAVISION**,ES,081,CLARAVISION,coa@centreopticalcarras.com
430500567,MORENO**CIONE 0332100**,ES,120,CIONE ESPAÑA,moreno.optometria@gmail.com
430283865,DAMA DE AYALA OPTICA**CL**,ES,999,INDEPENDIENTES,optica@damadeayala.com
430300089,LA PALMA OPTICA**CIONE 94200**,ES,120,CIONE ESPAÑA,lapalmavision@telefonica.net
430360188,EUROLASER CLIN,ES,183,VISTA OFTALMOLOGOS,pontevedra@clinicavilloria.es
430410838,LOS CERROS OPTICA**CL**,ES,999,INDEPENDIENTES,optica@centromedicoloscerros.com
430480035,IBARRETA (ZORROZA),ES,999,INDEPENDIENTES,asieros71@gmail.com
430030830,CEA OPTICA**CIONE 0155901**,ES,120,CIONE ESPAÑA,ivan@ceasanvicente.com
430461869,ACE & TATE (JORGE JUAN),ES,257,LOBSTER GROUP,accounts@aceandtate.com
430280690,BOSTON CENTRO OPTICO,ES,999,INDEPENDIENTES,recepcion@centroboston.com
430150230,GONZALEZ MOURE DR,ES,999,INDEPENDIENTES,mariafontdav64@hotmail.com
430150766,NOVA OPTICA RIANXO,ES,999,INDEPENDIENTES,
430470077,AZUL OPTICA (VALLADOLID),ES,999,INDEPENDIENTES,optazul@gmail.com
430283387,NEWCO (CUENTA CONTABLE),ES,149,MULTIOPTICAS PROPIAS,arantxa.zuniga@multiopticas.com
430380463,BARREIROS OPTICA(C/SUAREZ)**INNOVAVISION 10315/1**,ES,163,FEDEROP INNOVAVISION,opticabarreiros@gmail.com
430180667,OU.GRANADA**UNI**129C**,ES,013,GEA,granada@opticauniversitaria.es
430083873,SOLOPTICAL DIAGONAL MAR,ES,052,SOLOPTICAL,diagonalmar@soloptical.com
430170366,INSTITUT OFTALMOLOGIC SANTA CREU,ES,999,INDEPENDIENTES,info@institutoftalmologicsantacreu.com
430430201,MORELL CENTRE OPTIC,ES,999,INDEPENDIENTES,
430480197,SOCIEDAD REFRACTIVA DE LASER,ES,999,INDEPENDIENTES,
430500393,DELICIAS VISUAL**KIMERVISION**,ES,173,KIMERVISION,info@deliciasvisual.es
430284098,NITIDO CENTRO**CIONE**,ES,120,CIONE ESPAÑA,nitidocentrooptico@gmail.com
430283778,1252 - PLAZA RIO 2 GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_PLAZARIO2@GENERAL-OPTICA.ES
430460194,PICASSENT C O**FARMAOPTICS**,ES,010,FARMAOPTICS,copsl@telefonica.net
430410749,CENTROVISION ECIJA,ES,080,CENTROVISION,juandelzam@gmail.com
430461233,EL PUIG OPTICA**KIMERVISION**CL**,ES,173,KIMERVISION,opticaelpuig@hotmail.com
430284984,OU.TORREJÓN**UNI**124C**,ES,013,GEA,torrejon@opticauniversitaria.es
430150678,VAL OPTICA (CC AREA CENTAL-SANTIAGO),ES,139,VAL ÓPTICAS,areacentral@grupoval.com
430250164,SOLSONA OPTICA**CENTRE VISIO**,ES,073,GRUPO CENTRE VISIO,centrevisio.solsona@gmail.com
430480409,CENTROPTICA**CIONE COD 0007401**,ES,120,CIONE ESPAÑA,proopticas@gmail.com
430460998,CHAQUES OPTICA**ZAS VISION **,ES,029,ZAS VISION-COPTIVAL,opticachaquespv@zasvision.com
430460322,1044 - S VICENTE GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_SANVICENTE@GENERAL-OPTICA.ES
430031081,INST MOBAYED DE OFTALM (CL HOSP BENIDORM),ES,999,INDEPENDIENTES,bferrer@clinicabenidorm.com
430250184,LLEIDA OPTICA**ALAIN AFFLELOU**,ES,048,AA PROPIAS ESPAÑA,lerida.santjoan@afflelou.es
430410927,SAN PABLO (SEVILLA) OPTICA,ES,999,INDEPENDIENTES,info@opticasanpablosevilla.com
430500022,JENA RIO OPTICA**KIMERVISION**,ES,173,KIMERVISION,opticajenario@gmail.com
430110093,CRESPO OPTICA**CIONE**,ES,120,CIONE ESPAÑA,crespooptico@gmail.com
430180491,PADUL VISION**UGO**,ES,026,NOG UGO,javiopti@hotmail.com
430250180,VISUAL OPTICS**UGO**,ES,026,NOG UGO,eva@visualopticos.com
430410681,CABILDO OPTICA (ALCALA D GUADAIRA) **FEDEROPTICA,ES,011,FEDEROPTICOS,centroopticocabildo@hotmail.com
430020212,ALMANSA 77**CLARAVISION**,ES,081,CLARAVISION,info@claravisionalmansa.com
430083230,OPTIFABRICA,ES,182,GRUPO OPTIFABRICA,opticfabrica1@gmail.com
430180223,VALLE VISION OPT**CL**,ES,999,INDEPENDIENTES,Opticaudiovalle@gmail.com
430260023,RAMON OPTICO (CALAHORRA),ES,112,RAMON OPTICO,calahorra@ramonoptica.com
430284730,NARVAEZ **ALAIN AFFLELOU**,ES,048,AA PROPIAS ESPAÑA,Madrid.narvaez@afflelou.es
430282244,RUBIO OPTICA (HACIENDA PAVONES) HQ**CL**,ES,063,RUBIO OPTICAS MADRID,gserrano@opticarubio.com
430300106,MORENILLA OPTICOS**CLARAVISION**,ES,081,CLARAVISION,morenillaopticos@gmail.com
430360190,PEREZ ARRIBAS OPTICA**CL**,ES,999,INDEPENDIENTES,farmaciaopticaperezarribas@gmail.com
430410872,NUEVA VISION CENTRO OPTICO (SEVILLA) **CL*,ES,999,INDEPENDIENTES,facturas@abinnova.com
430480087,IKUSLAN OPT**CL**,ES,999,INDEPENDIENTES,optikaikuslan@gmail.com
430030845,NOVELDA**ALAIN AFFLELOU**FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,novelda.afflelou@hotmail.com
430280710,PROGRAM VISION (C/LEGANES),ES,999,INDEPENDIENTES,getafe@program-vision.com
430120079,VINAROS CL OFTALMOLOGICA,ES,999,INDEPENDIENTES,
430283668,MOLINA ADELAIDA DRA**CL**,ES,999,INDEPENDIENTES,DRA.MOLINA.RUIZ@COIMOL.ES
430030189,ESPAÑA CENTRO OPTICO,ES,999,INDEPENDIENTES,espaoptic1@hotmail.com
430310256,SALITURA DE OFTALMOLOGIA,ES,999,INDEPENDIENTES,centrooftalnavarra@gmail.com
430284949,MEGA LEN´S**UGO**,ES,026,NOG UGO,grupomegalens.es@gmail.com
430285069,GRUPO GLAUCOMA,ES,999,INDEPENDIENTES,gerencia@dradapena.es
430301013,SIGLO XXI OPTICA**CIONE 0093007**,ES,120,CIONE ESPAÑA,siglo21opticas@gmai.com
430290990,HUELIN OPTICA**CLARAVISION**,ES,081,CLARAVISION,info@naturalhuelin.com
430300593,ALEGRA VISION,ES,999,INDEPENDIENTES,juanadelmar74@hotmail.com
430310200,1234 - TUDELA GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_TUDELA@GENERAL-OPTICA.ES
430460435,SAN ISIDRO OPTICA**FARMAOPTICS 841**,ES,010,FARMAOPTICS,opticasanisidrovalencia@gmail.com
430180673,ALMUDENA PULIDO VISION Y AUDICIÓN**CLARAVISION**,ES,081,CLARAVISION,contacto@almudenapulidovision.es
430031373,VISIONMAR CENTRO OPTICO,ES,999,INDEPENDIENTES,visionmarbenidorm@gmail.com
430410935,DELGADO CENTRO OP,ES,080,CENTROVISION,juandelzam@gmail.com
430110440,ALGECIRAS**SOLOPTICAL**,ES,052,SOLOPTICAL,e.algeciras@soloptical.com
430083314,ANDORRANA GRANOLLERS,ES,133,CASABLANCA-ANDORRANA,granollers@optica-andorrana.com
430461253,SI VEO**KIMERVISION**,ES,173,KIMERVISION,info@siveo.es
430150683,ORTIGUEIRA OPTICA**CLARAVISION**,ES,081,CLARAVISION,opticaortigueira@hotmail.es
430250167,DE L´ALT URGEL OPTICA**CENTRE VISIO**,ES,073,GRUPO CENTRE VISIO,centrevisio.laseu@gmail.com
430410445,BOVIS LENT**MULTIOPTICAS**,ES,018,MULTIOPTICAS,bovislent@hotmail.es
430480416,BILBONDO OPTIC**EROSKI**,ES,064,EROSKI,aprov_pdv_optica2@eroski.es
430300471,5524 - MOLINA DE SEGURA GENERAL OPTICA,ES,069,GENERAL OPTICA FRANQ,FRQ_MOLINADESEGURA@GENERAL-OPTICA.ES
430460343,1046 - RUZAFA GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_RUZAFA@GENERAL-OPTICA.ES
430031087,JAVEA ROBIN LOOK OPTICA,ES,999,INDEPENDIENTES,JAVEA@OPTICAROBINLOOK.EU
430083454,PRAT**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,barcelona.elprat.carrefour@afflelou.es
430250191,EL BATLLIU OPTICA,ES,999,INDEPENDIENTES,Info@opticaelbatlliu.com
430290920,MORALES OPTICA (PZA SAN FRANCISCO)**CL**,ES,999,INDEPENDIENTES,fusconlele@hotmail.com
430410934,TORREBLANCA C O**CL**,ES,999,INDEPENDIENTES,torreblancaoptica@gmail.com
430110094,BARBADILLO OPTICA**FARMAOPTICS**,ES,010,FARMAOPTICS,sole@jaramar.es
430180499,ALHAMA CENTRO OPTICO**CIONE 0193500**,ES,120,CIONE ESPAÑA,centropticoalhama@hotmail.com
430410740,LAS CABEZAS (CABEZA DE SA) **MULTIOPTICAS*,ES,018,MULTIOPTICAS,cristinaggonzalez@hotmail.es
430020217,LA RODA**ALAIN AFFLELOU**FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,garcia.m_jose@afflelou.es
430060302,AZUL OPTICA (C/ SEVERO) **OPTICALIA 10075**CL**,ES,094,OPTICALIA,opticalia2azul@gmail.com
430180238,CENTRAL OPTICA (C/G CAPITAN) **FEDEROPT**CL**,ES,011,FEDEROPTICOS,central.granada@federopticos.com
430284731,MONVISION OPTOMETRIA,ES,999,INDEPENDIENTES,monvisionfuenlabrada@gmail.com
430282246,RUBIO (DIEGO VALDERRAB)**CL**,ES,063,RUBIO OPTICAS MADRID,sgarcia@opticarubio.com
430283314,L'ATELIER OPTICA,ES,999,INDEPENDIENTES,info@latelieroptica.com
430283874,MORALZARZAL OPTI K**UGO**,ES,026,NOG UGO,optikmoralzarzal@gmail.com
430300120,MULA OPTICA**VISTALIA**,ES,166,VISTALIA,centroopticomula@vistalia.es
430360200,DOCE ÓPTICOS (TUI-PONTEVEDR)**CLARAVISION**,ES,081,CLARAVISION,tui@doceopticos.com
430410878,BOVIS VISION (UTRERA) **MULTIOPTICAS**,ES,018,MULTIOPTICAS,ppbovis@hotmail.com
430480124,LANDAKO OPTIKA**CECOP 2827**,ES,004,CECOP,landako.optika@gmail.com
430030873,RASPEIG**ALAIN AFFLELOU**FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,enaopticas@gmail.com
430280759,ATLAS CENTRO OPTICO**CL**,ES,999,INDEPENDIENTES,centroopticoatlas@gmail.com
430140288,ROLDAN OPTICA,ES,999,INDEPENDIENTES,administracion@relojeriaroldan.com
430150817,VISIONLAB (CULLEDERO) V384,ES,001,VISIONLAB,vl384dir@visionlab.es
430080089,LUX (BADALONA),ES,999,INDEPENDIENTES,lama_716@hotmail.com
430285070,VISION SALUD **FEDEROPTICOS**,ES,011,FEDEROPTICOS,laura_gcastillo@hotmail.com
430500578,PATRICIA HUERTO ELIAS**GESTORA**,ES,999,INDEPENDIENTES,patricia.huerto@coopervision.com
430430209,EL VENDRELL OPTICA,ES,999,INDEPENDIENTES,kristoledo1975@hotmail.com
430480202,LOPEZ AREAL LETICIA DRA**CL**,ES,999,INDEPENDIENTES,LETICIAI_AG@TELEFONICA.NET
430410256,LOPEZ JIMENEZ CARLOS DR,ES,999,INDEPENDIENTES,CARLOSJI7@GMAIL.COM
430140243,CORDOBA (JESUS RESCATADO) **SOLOPTICAL**,ES,052,SOLOPTICAL,e.rescatado@soloptical.com
430220104,ANDORRANA MONZON,ES,133,CASABLANCA-ANDORRANA,monzon@optica-andorrana.com
430461290,KATAORIA CENTRO OPTICO,ES,999,INDEPENDIENTES,centroopticokataoria@hotmail.es
430090050,ALVAREZ ATIENZA (BURGOS) **CIONE 37500**,ES,120,CIONE ESPAÑA,optica.alvarezatienza@gmail.com
430430367,CUNIT OPTICA**CIONE 0118701**,ES,120,CIONE ESPAÑA,yolanda@opticacunit.com
430150692,VM OPTICA**OPTICALIA 10282**,ES,094,OPTICALIA,opticaliavm@yahoo.es
430250219,ORIOL OPTICA (PASSEIG DE RONDA),ES,999,INDEPENDIENTES,optica.oriol@gmail.com
430480417,ABADIÑO OPTICA**EROSKI**,ES,064,EROSKI,s336118@eroski.es
430360305,5544 - LA RAMALLOSA GENERAL OPTICA,ES,069,GENERAL OPTICA FRANQ,FRQ_LARAMALLOSA@GENERAL-OPTICA.ES
430460407,1146 - NUEVO CENTRO GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_NUEVOCENTRO@GENERAL-OPTICA.ES
430083455,SANTS**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,barcelona.sants@afflelou.es
430250209,SALUBEL SERVEIS MEDICS,ES,999,INDEPENDIENTES,lleidavisio@gmail.com
430290923,AVENIDA OPTICA (AVDA BOLIC),ES,999,INDEPENDIENTES,optica.avenida@gmail.com
430500059,VISION OPTICA (ZARAGOZA) **MIOPTICO**,ES,167,MIOPTICO GRUPO,proveedoresopticavision@hotmail.com
430250101,INSTITUTO LLEIDA DE OFTALMOLOGIA**CL**,ES,999,INDEPENDIENTES,plasmarias@ilooftalmologia.com
430110224,SURVISION CO**CIONE**,ES,120,CIONE ESPAÑA,facturas@guascone.com
430250201,BROSED **FEDEROPTICOS**CL**,ES,011,FEDEROPTICOS,OPTICABROSED@GMAIL.COM
430410746,ALCALA GUADAIRA**VISUAL OPTIC SEVILLA**,ES,072,VISUAL OPTICA SEVILL,alcala@visualoptica.es
430020228,ALMANSA OPTICA**OPTICALIA 10602**CL**,ES,094,OPTICALIA,amparologa68@gmail.com
430060310,LA GAFETINA OPTICA**CLARAVISION**,ES,081,CLARAVISION,info@lagafetina.es
430083233,SANTANA CALDE MONTBUI**MULTIOPTICAS**,ES,018,MULTIOPTICAS,mocaldes@gmail.com
430180253,BENAVIDES DR CLIN,ES,999,INDEPENDIENTES,antonio@clinicabenavides.com
430260028,RIOJANA OP (VARA DEL REY-LOGRO) **CL**,ES,999,INDEPENDIENTES,optica.riojana@gmail.com
430031314,FISCHER OPTICA**KIMERVISION**,ES,173,KIMERVISION,opticafischer@gmail.com
430283879,ROMA OPTICA (CALERUEGA),ES,078,OPTICA ROMA,caleruega@opticaroma.com
430300149,SIGLO XXI OPTICA (CIEZA) **CIONE 0093001,ES,120,CIONE ESPAÑA,opticaciezas21@hotmail.com
430360204,ALEMANA OPTICA (VIDALES TOM) **OPTICALIA 10022**,ES,094,OPTICALIA,opticaa4@yahoo.es
430480177,BILBOFTAL**CL**,ES,999,INDEPENDIENTES,contactologia@icqo.org
430082723,L OPTICA**CL**,ES,999,INDEPENDIENTES,lopticadiputacio282@gmail.com
430180362,NUEVA HURTADO,ES,999,INDEPENDIENTES,
430283682,CEA 36 OPTICA**MIOPTICO**,ES,167,MIOPTICO GRUPO,lalimayas@hotmail.com
430210085,ONUVISION**KIMERVISION**,ES,173,KIMERVISION,opticaonuvision@hotmail.com
430160097,VISIONLAB (CUENCA) V-140,ES,001,VISIONLAB,vl340dir@visionlab.es
430010094,HOSPITAL VITHAS VITORIA,ES,199,HOSPITALES,oderizn@vithas.es
430080632,SANT JORDI OPTICA,ES,137,ÓPTICA SANT JORDI,prat1@stjordi.es
430410443,CAMAS CTRO OPTICA,ES,999,INDEPENDIENTES,centro.optico.camas@gmail.com
430430335,OPTICAS ASOCIADAS 10,ES,104,OPTICAS ASOCIADAS 10,
430360259,1177 - URZAIZ GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_URZAIZ@GENERAL-OPTICA.ES
430083398,PRAT**UNI**87E**,ES,013,GEA,esther.boleda@opticadelpenedes.es
430460754,BENICALAP OPTICA**FARMAOPTICS 282**,ES,010,FARMAOPTICS,farmacia@farmaciabenicalap.com
430461774,CENTRALVISION**CIONE 0351001**,ES,120,CIONE ESPAÑA,valencia@centralisvision.com
430380301,LUIS CENTRO OPTICO***CIONE 0173300**,ES,120,CIONE ESPAÑA,centropticoluis@hotmail.com
430281803,FELIX GALLEGO GUERRERO**MIOPTICO GRUPO**,ES,167,MIOPTICO GRUPO,miopticomadrid@gmail.com
430282748,OPTIZOO  (ALFONSO XII),ES,999,INDEPENDIENTES,mostoles@optizoo.com
430480418,LEIOA OPTICA**EROSKI**,ES,064,EROSKI,aprov_pdv_optica2@eroski.es
430083887,DIAGONAL MAR**ALAIN AFFLELOU**,ES,048,AA PROPIAS ESPAÑA,barcelona.diagonalmar@afflelou.es
430411116,5009 MORON GENERAL OPTICA,ES,069,GENERAL OPTICA FRANQ,frq_moron@general-optica.es
430300093,ANTONELA OPTICA**ZAS VISION**,ES,029,ZAS VISION-COPTIVAL,opticaantonela@zasvision.com
430140494,JESSICA ARAGONES OPTICA**CLARAVISION**,ES,081,CLARAVISION,opticaj.aragones@gmail.com
430150709,BEöPTIK,ES,999,INDEPENDIENTES,rosalema@beoptik.com
430250220,IMAGINE CENTRE OPTIC I AUDITIU,ES,999,INDEPENDIENTES,centreopticimagine@gmail.com
430290924,AVENIDA OPTICA (FUENGIROLA),ES,999,INDEPENDIENTES,optica.avenida@gmail.com
430500072,VER MAS**KIMERVISION**CL**,ES,173,KIMERVISION,optica@vermas.es
430461842,CONCHA CUEVAS OPTICA**UGO**,ES,026,NOG UGO,opticaudiologia@conchacuevas.es
430250203,CERVERA OPTICA,ES,400,INDEPENDIENTES PREMIUM,ommarsal@hotmail.com
430300409,EL RAAL OPTICA**CIONE 99600**,ES,120,CIONE ESPAÑA,opticaelraal@hotmail.com
430020229,FERELEN OPTICOS**OPTICALIA 10413**CL**,ES,107,OPTICALIA BRAND,ferelenopticos@hotmail.com
430070002,BALEAR OPTICA (RAMBLA),ES,118,BALEAR OPTICA,balear.ramblas@opticabalear.com
430083255,INSTITUT OFTALMOLOGIC CREUGROGA**CL**,ES,999,INDEPENDIENTES,institut.oftalmologic@creugroga.com
430284891,ZAMORA CENTRO OPTICO**CLARAVISION**,ES,081,CLARAVISION,CENTROPTICOZAMORA@GMAIL.COM
430260029,CAPITOL C O **CL**,ES,999,INDEPENDIENTES,info@opticacapitol.com
430300156,SANTO ANGEL CENTRO OPTICO,ES,999,INDEPENDIENTES,cosantoangel@hotmail.com
430480201,CORCOSTEGUI VIVAR JORGE DR,ES,999,INDEPENDIENTES,oftalmologia@jcorcostegui.com
430030946,NEWCO (ELCHE) **MULTIOPTICAS PROPIAS**,ES,149,MULTIOPTICAS PROPIAS,multiopticas.elche1@multiopticas.com
430280933,GOMEZ DE LIAÑO CTR OFTAL **CL**,ES,999,INDEPENDIENTES,info@gomezdeliano.com
430140290,URIA CENTRO OPTIC,ES,999,INDEPENDIENTES,opticauria@hotmail.com
430461324,GANDIA OPTICA,ES,999,INDEPENDIENTES,centreopticsafor@gmail.com
430070306,SOLLER OPTICA,ES,999,INDEPENDIENTES,fciagrau@gmail.com
430480634,MEDICAL OPTICA (DURANGO) **811C**,ES,013,GEA,pedidos@medicaloptica.es
430110643,BARRIENTOS**FEDEROPTICOS**CL**,ES,011,FEDEROPTICOS,barrientos@federopticos.com
430260130,EL RINCON DE LAS LENTES,ES,999,INDEPENDIENTES,alcala.robres@gmail.com
430280856,COLMENAR CENTRO OPTICO,ES,999,INDEPENDIENTES,centroopticocolmenar@gmail.com
430290834,APLICACIONES OFTALMOLOGICAS,ES,999,INDEPENDIENTES,info@antoniomoreno.net
430310312,PAMPLONA VISION**MULTIOPTICAS**,ES,018,MULTIOPTICAS,info@multiopticaspamplona.com
430180604,CLARAVISION 3 (CALETA) **CLARAVISION**,ES,081,CLARAVISION,caleta@claravision.es
430300755,ASENVISION VISIONPRIX OPTICA,ES,999,INDEPENDIENTES,visionprix@hotmail.com
430460442,VISION (C/PARRA),ES,999,INDEPENDIENTES,
430390089,MIER DURANTE CARLOS DR,ES,999,INDEPENDIENTES,carlosmier@igualatoriocantabria.com
430060345,LA OPTICA**CLARAVISION**,ES,081,CLARAVISION,opticahornachos@gmail.com
430284791,TRES SOLES OPTICA **UGO**,ES,026,NOG UGO,nesi_2002@hotmail.com
430390148,CANTABRIA INSTITUTO OFTAMOLOGICO,ES,999,INDEPENDIENTES,patricasuso@yahoo.es
430461590,MARIA ISABEL GARCIA CASTAÑO**COMERCIAL**,ES,999,INDEPENDIENTES,isabel.garcia@coopervision.com
430460846,1161 - ALZIRA GENERAL OPTICA,ES,033,GENERAL OPTICA,TDA_ALZIRA@GENERAL-OPTICA.ES
430083399,MAQUINISTA**UNI**84C**,ES,013,GEA,esther.boleda@opticadelpenedes.es
430460771,JORGE (ONTENIENTE) OPTICA**CIONE**,ES,120,CIONE ESPAÑA,jorgeoptica@gmail.com
430300154,EUROLEN (MURCIA)**CECOP**,ES,004,CECOP,mvictoria@eurolencentrosopticos.com
430380305,HERRADORES OPTICA**CIONE 0152400**,ES,120,CIONE ESPAÑA,info@opticalh.com
430340067,PALENCIA LAS HUERTAS**SOLOPTICAL,ES,052,SOLOPTICAL,e.palencia@soloptical.com
430410595,ROMERO VISION**CL**,ES,999,INDEPENDIENTES,dromeromunoz@hotmail.com
430260010,CARRILLO**FEDEROPTICOS 1841**CL**,ES,011,FEDEROPTICOS,carrillo@federopticos.com
430480426,ELORRIO**FEDEROPTICOS 7981**CL**,ES,011,FEDEROPTICOS,elorriooptika@yahoo.es
430200398,ELGOIBAR**ALAIN AFFLELOU FRANQ.**,ES,049,AA FRANQUICIA ESPAÑA,elgoibar.guipuzcoa@afflelou.es
430460965,5534 - MISLATA GENERAL OPTICA,ES,069,GENERAL OPTICA FRANQ,FRQ_MISLATA@GENERAL-OPTICA.ES
430300344,ALCON VISION OPTICA**ZAS VISION**,ES,029,ZAS VISION-COPTIVAL,cgutierrez@zasvision.com
430150740,CALLAO OP (AVDA ESTEIRO) **OPTICALIA 10282**CL**,ES,107,OPTICALIA BRAND,eva.abad@opticalia.es
430250227,OFTALVIST (LLEIDA),ES,999,INDEPENDIENTES,irami@oftalvist.es
430300026,PALOMA OPTICOS**INNOVAVISION**,ES,163,FEDEROP INNOVAVISION,palomaopticos@hotmail.com
430410947,MERKAVISION (FRAY ISID) **MIOPTICO GRUPO**,ES,167,MIOPTICO GRUPO,merkaoptica@gmail.com
430500087,PUNTO DE VISTA (ZARAGOZA),ES,999,INDEPENDIENTES,puntodevistaopticos@gmail.com
430291057,SORIANO VISION**CECOP 3855**,ES,004,CECOP,info@sorianovision.es
430250211,ALBERT VIOLA (PASSEIG ESTACION),ES,999,INDEPENDIENTES,opticaviola@gmail.com
430300412,ALTAVISION OPTICA**CIONE**,ES,120,CIONE ESPAÑA,julianaltavision@gmail.com
430410763,PALMERA VISION CENTRO OPTICO**CECOP**,ES,004,CECOP,palmeravision@hotmail.es
430020233,LOZANO OPTICAS,ES,999,INDEPENDIENTES,ana.minguez@opticaslozano.com
430083256,VISTA OPTICA (AVDA MASNOU 25),ES,071,VISTA OPTICA PROPIAS,avmasnou@vistaoptica.com
430180635,GRAN PARQUE FARMACIA OPTICA**CL**,ES,999,INDEPENDIENTES,optica@farmaciagranparque.com
430260139,ARNEDO PRIMERA OPTICOS**CIONE**,ES,120,CIONE ESPAÑA,arnedo@primeraopticoslarioja.es
430300158,LEGAZ OPTICA**CL**,ES,999,INDEPENDIENTES,opticalegaz@hotmail.com
430360241,DOCE ÓPTICOS (PONTEVEDRA)**CLARAVISION**,ES,081,CLARAVISION,docepontevedra@interopticas.es
430030947,NEWCO (ELDA) **MULTIOPTICAS PROPIAS**,ES,149,MULTIOPTICAS PROPIAS,multiopticas.elda1@multiopticas.com
430160011,QUINTANAR OPTICA,ES,999,INDEPENDIENTES,optica-quintanar@hotmail.com
430480635,MEDICAL OPTICA (PARK AVENUE) **813C**,ES,013,GEA,pedidos@medicaloptica.es
430230134,DIZ OPTICA,ES,999,INDEPENDIENTES,tdizplaza@gmail.com
430411176,ESPARTINAS CENTRO OPTICO**KIMERVISION**,ES,173,KIMERVISION,copticoespartinas@gmail.com
430281195,GARCIA GIL JAVIER,ES,999,INDEPENDIENTES,info@amqoftalmos.es
430411280,MANUEL MORENO PRIETO CONSULTA,ES,999,INDEPENDIENTES,consulta789@gmail.com
430130295,GALINDO (CAMPO)**FEDEROPTICOS**CL**,ES,011,FEDEROPTICOS,galindo@federopticos.com
430330191,LUNA CENTRO OPTICO,ES,999,INDEPENDIENTES,
430282835,ZONA VIVA,ES,999,INDEPENDIENTES,
430100109,CACERES OPTICA (TORREJON EL RUBIO),ES,999,INDEPENDIENTES,carpedi@hotmail.com
430310309,SANGUESA**FEDEROPTICOS 9019**,ES,011,FEDEROPTICOS,sanguesa@federopticos.com
430031334,LA ANTEOJERIA,ES,999,INDEPENDIENTES,laanteojeria@hotmail.com
430410843,TORRES OPTICA (CANTILLANA)**KIMERVISION*,ES,173,KIMERVISION,torresoptica@gmail.com
